Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P17612	PKA[alpha]	2.79931333622401	1	3.79931333622401	4	4.32858927956748	4.28576468343828	0.113194823036698	44.8888888888889
P51817	PRKX	2.20774378080459	1	3.20774378080459	3.69897000433602	4.63493841923639	4.59546654671973	0.26503577698103	27.8888888888889
Q13237	PKG2	2.52347819326775	1	3.52347819326775	3.52287874528034	4.67719469706705	4.65755624917328	0.133483237132237	31.6666666666667
Q05655	PKC[delta]	2.01405982639588	1	3.01405982639588	3.04575749056068	5.09236532700131	5.16542740281023	0.1153299887121	18
Q9P1W9	Pim2	1.48759831818775	1	2.48759831818775	2.79588001734407	4.21657141190506	4.33141201839569	0.223842227429271	32.2222222222222
Q13976	PKG1	2.16496426433273	1	3.16496426433273	2.69897000433602	4.488074181412	4.54965686295585	0.145504956699397	35.2222222222222
Q15139	PKD1	1.17764987816439	1	2.17764987816439	2.19382002601611	5.78368223295419	5.78368223295419	0	5
Q16566	CaMK4	1.09649776882671	1	2.09649776882671	2.14874165128092	4.77861055638635	4.81378984134959	0.301942440421882	11.5555555555556
P17252	PKC[alpha]	1.13742780238495	1	2.13742780238495	2.08618614761628	4.34139511911385	4.19790166404779	0.192176880760962	24.1111111111111
Q04759	PKC[theta]	0.741552826399459	1	1.74155282639946	1.84466396253494	4.13151289994421	4.23716669191963	0.15782001622757	17.3333333333333
P11309	Pim1	0.794066040669975	1	1.79406604066998	1.8153085691824	3.76266663507571	3.75302557518896	0.0189163667709091	51.8888888888889
P49674	CK1[epsilon]	0.756961951313706	1	1.75696195131371	1.75696195131371	4.99158270213129	4.99158270213129	NA	3
P05771	PKC[beta]	0.761798886553488	1	1.76179888655349	1.74957999769111	4.63259707886355	4.63259707886355	0	7
P31751	Akt2/PKB[beta]	0.690559267770758	1	1.69055926777076	1.71444269099223	4.02536756275574	3.99127010598727	0.135892579044666	22
Q9UBS0	p70S6K[beta]	0.763253738081616	1	1.76325373808162	1.59687947882418	3.84677974743294	3.84296771737899	0.310708600494088	22.5555555555556
P24723	PKC[eta]	0.618616261994931	1	1.61861626199493	1.59006687666871	4.10452637236429	4.03783509253677	0.293534158645855	11.4444444444444
P05129	PKC[gamma]	0.567114037975675	1	1.56711403797567	1.58169870868025	4.06080224318563	4.083603194983	0.133753130569253	11.4444444444444
P68400	CK2[alpha]1	0.529414951835423	1	1.52941495183542	1.53461714855158	4.34883174301018	4.34883174301018	0	3
